movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,average_rating,rating_std,number_of_ratings
2117,1984 (Nineteen Eighty-Four) (1984),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1984,3.7142857142857144,0.8483986208028745,14
2118,"Dead Zone, The (1983)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,3.7333333333333334,0.8837151016885368,15
2119,Maximum Overdrive (1986),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1986,1.3333333333333333,0.5773502691896257,3
2120,Needful Things (1993),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1993,2.0,0.0,4
2121,Cujo (1983),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1983,2.2142857142857144,0.39339789623472154,7
2122,Children of the Corn (1984),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1984,2.4545454545454546,1.1716344450071756,11
2123,All Dogs Go to Heaven (1989),0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1989,2.7,0.9219544457292886,15
2124,"Addams Family, The (1991)",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,3.289473684210526,0.8976815403791096,38
2125,Ever After: A Cinderella Story (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,3.619047619047619,0.8500700251267819,21
2126,Snake Eyes (1998),1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1998,2.7666666666666666,0.9795528620364545,15
2130,Atlantic City (1980),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1980,3.6875,0.7039429765866795,8
2131,Autumn Sonata (Höstsonaten) (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1978,4.625,0.47871355387816894,4
2132,Who's Afraid of Virginia Woolf? (1966),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966,4.142857142857143,0.7480132415430957,7
2133,Adventures in Babysitting (1987),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,3.325,0.9904145862372884,20
2134,Weird Science (1985),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1985,3.1136363636363638,0.858179387699251,22
2135,Doctor Dolittle (1967),0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967,3.772727272727273,1.0808246010254476,11
2136,"Nutty Professor, The (1963)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1963,2.4642857142857144,1.1513250846522238,14
2137,Charlotte's Web (1973),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,3.5476190476190474,0.9862145038575776,21
2138,Watership Down (1978),0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1978,4.05,0.5502524673073059,10
2139,"Secret of NIMH, The (1982)",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1982,3.4761904761904763,0.7327378534679111,21
2140,"Dark Crystal, The (1982)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,3.5441176470588234,0.8199006504747033,34
2141,"American Tail, An (1986)",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,3.1666666666666665,1.260252075625209,18
2142,"American Tail: Fievel Goes West, An (1991)",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1991,2.7,0.7888106377466155,10
2143,Legend (1985),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,3.076923076923077,0.75955452531275,13
2144,Sixteen Candles (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984,3.6020408163265305,0.8476658628056143,49
2145,Pretty in Pink (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1986,3.242424242424242,0.801572791076356,33
2146,St. Elmo's Fire (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1985,3.21875,1.0160175523418218,16
2147,"Clan of the Cave Bear, The (1986)",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1986,2.6666666666666665,0.5773502691896258,3
2148,House (1986),0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1986,3.0555555555555554,1.1843892002959913,9
2149,House II: The Second Story (1987),0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1987,1.75,1.5,4
2150,"Gods Must Be Crazy, The (1980)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.892857142857143,0.9463100155354194,28
2151,"Gods Must Be Crazy II, The (1989)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,3.75,0.9874208829065749,6
2152,Air Bud: Golden Receiver (1998),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.0,0.0,3
2153,"Avengers, The (1998)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.3181818181818183,0.8447700063546075,11
2154,How Stella Got Her Groove Back (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,1.75,0.3535533905932738,2
2155,"Slums of Beverly Hills, The (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.625,0.7440238091428449,8
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,4.0,,1
2159,Henry: Portrait of a Serial Killer (1986),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1986,3.9285714285714284,0.8864052604279183,7
2160,Rosemary's Baby (1968),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1968,4.171875,0.7252293852915244,32
2161,"NeverEnding Story, The (1984)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984,3.5813953488372094,0.9444715866944277,43
2162,"NeverEnding Story II: The Next Chapter, The (1990)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,2.5,0.9258200997725514,8
2163,Attack of the Killer Tomatoes! (1978),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,2.2,0.7582875444051551,5
2164,Surf Nazis Must Die (1987),1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1987,1.0,,1
2165,Your Friends and Neighbors (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.5,0.7071067811865476,2
2166,Return to Paradise (1998),0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1998,2.5,1.0,4
2167,Blade (1998),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1998,3.3620689655172415,0.935616428042749,58
2169,Dead Man on Campus (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.2857142857142856,0.9063269671749656,7
2170,Wrongfully Accused (1998),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.4,1.08397416943394,5
2171,Next Stop Wonderland (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,3.3125,0.9613049166924836,8
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.0,,1
2174,Beetlejuice (1988),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,3.4725274725274726,0.9078749221323794,91
2175,Déjà Vu (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1997,4.5,,1
2176,Rope (1948),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1948,3.9,0.5163977794943223,10
2177,Family Plot (1976),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1976,3.1666666666666665,0.2886751345948129,3
2178,Frenzy (1972),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1972,3.5,0.7071067811865476,2
2179,Topaz (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1969,3.0,,1
2180,Torn Curtain (1966),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1966,3.5,,1
2181,Marnie (1964),0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1964,3.625,0.6291528696058958,4
2182,"Wrong Man, The (1956)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1956,2.875,1.0307764064044151,4
2183,"Man Who Knew Too Much, The (1956)",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1956,3.5555555555555554,0.8819171036881968,9
2184,"Trouble with Harry, The (1955)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,3.4166666666666665,1.0206207261596576,6
2185,I Confess (1953),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1953,4.0,0.0,2
2186,Strangers on a Train (1951),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1951,3.98,0.9733961166965893,25
2187,Stage Fright (1950),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1950,3.5,0.0,2
2188,54 (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,2.0,0.7071067811865476,5
2190,Why Do Fools Fall In Love? (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,2.0,,1
2193,Willow (1988),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1988,3.3375,1.0277402395547233,40
2194,"Untouchables, The (1987)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,3.9384615384615387,0.7262257542622998,65
2195,Dirty Work (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.2142857142857144,1.07459848537112,7
2196,Knock Off (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,5.0,,1
2201,"Paradine Case, The (1947)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1947,3.5,0.7071067811865476,2
2202,Lifeboat (1944),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1944,4.357142857142857,0.7480132415430957,7
2203,Shadow of a Doubt (1943),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1943,4.142857142857143,0.6900655593423541,7
2204,Saboteur (1942),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1942,3.875,0.8539125638299665,4
2205,Mr. & Mrs. Smith (1941),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1941,2.875,0.47871355387816905,4
2206,Suspicion (1941),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1941,4.0,0.7905694150420949,5
2207,Jamaica Inn (1939),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1939,3.0,,1
2208,"Lady Vanishes, The (1938)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1938,3.9166666666666665,0.8010409893798611,6
2210,Sabotage (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1936,3.25,0.3535533905932738,2
2211,Secret Agent (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1936,3.0,,1
2212,"Man Who Knew Too Much, The (1934)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1934,3.6666666666666665,0.5773502691896258,3
2226,"Ring, The (1927)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1927,1.0,,1
2227,"Lodger: A Story of the London Fog, The (1927)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1927,3.5,0.5,3
2231,Rounders (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.861111111111111,0.7330085861035922,36
2232,Cube (1997),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1997,3.425925925925926,1.115482852536064,27
2236,Simon Birch (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.0,1.0,9
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1975,4.666666666666667,0.5163977794943222,6
2240,My Bodyguard (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,3.857142857142857,0.8997354108424372,7
2241,Class (1983),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,3.5,1.2909944487358056,4
2243,Broadcast News (1987),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1987,3.4285714285714284,0.9880235200593537,28
2244,"Allnighter, The (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1987,1.5,0.7071067811865476,2
2245,Working Girl (1988),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1988,3.2045454545454546,0.7967058803223809,22
2247,Married to the Mob (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,3.0,0.8528028654224418,12
2248,Say Anything... (1989),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1989,3.923076923076923,0.8154629096930284,39
2249,My Blue Heaven (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.1818181818181817,1.0787197799411874,11
2252,Hero (1992),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,2.5,1.118033988749895,5
2253,Toys (1992),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,2.375,0.930124496477417,20
2255,Young Doctors in Love (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1.5,0.7071067811865476,2
2256,Parasite (1982),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1982,2.5,0.7071067811865476,2
2257,No Small Affair (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984,4.0,,1
2259,Blame It on Rio (1984),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984,3.1875,1.0669549461635468,8
2260,Wisdom (1986),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,2.5,0.7071067811865476,2
2261,One Crazy Summer (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,3.0,1.449137674618944,6
2262,About Last Night... (1986),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1986,3.0,0.5,9
2263,"Seventh Sign, The (1988)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1988,2.8,0.8366600265340756,5
2264,We're No Angels (1989),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,2.75,0.5,4
2265,Nothing But Trouble (1991),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,2.375,0.6291528696058959,4
2266,"Butcher's Wife, The (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,3.1,0.7416198487095663,5
2267,Mortal Thoughts (1991),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1991,2.5,0.7071067811865476,2
2268,"Few Good Men, A (1992)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1992,3.789473684210526,0.7437079425146665,57
2269,Indecent Proposal (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1993,3.0,1.0350983390135313,8
2271,Permanent Midnight (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.0,0.0,2
2272,One True Thing (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,2.75,0.3535533905932738,2
2273,Rush Hour (1998),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,3.261904761904762,0.8987667379498777,42
2275,Six-String Samurai (1998),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998,3.6,1.2942179105544784,5
2278,Ronin (1998),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,3.5232558139534884,0.9816985303185897,43
2279,Urban Legend (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1998,2.4,0.6146362971528591,10
2280,Clay Pigeons (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.0,0.0,2
2281,Monument Ave. (1998),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,2.5,,1
2282,Pecker (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.4166666666666665,1.4288690166235207,6
2283,"Sheltering Sky, The (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,3.5,0.7071067811865476,2
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.0,,1
2287,Them! (1954),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1954,3.8,0.758287544405155,5
2288,"Thing, The (1982)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1982,3.933333333333333,1.047724807727331,45
2289,"Player, The (1992)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,3.9473684210526314,0.8446130865685452,38
2290,Stardust Memories (1980),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,3.6,1.5572411502397436,5
2291,Edward Scissorhands (1990),0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1990,3.7,0.6344538167350089,80
2292,Overnight Delivery (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,2.5,,1
2294,Antz (1998),0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,3.2444444444444445,0.7659087162424526,45
2295,"Impostors, The (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,4.5,0.7071067811865476,2
2296,"Night at the Roxbury, A (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.1,1.07496769977314,10
2297,What Dreams May Come (1998),0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1998,3.642857142857143,0.928782731664065,14
2298,Strangeland (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,4.0,,1
2300,"Producers, The (1968)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,3.9696969696969697,1.052819087166941,33
2301,History of the World: Part I (1981),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1981,3.625,0.8465616732800195,16
2302,My Cousin Vinny (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.26271186440678,1.0312192825242905,59
2303,Nashville (1975),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1975,3.6,0.8944271909999159,5
2304,Love Is the Devil (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.0,,1
2306,Holy Man (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.5833333333333335,0.6645800679125629,6
2307,One Tough Cop (1998),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.0,,1
2310,"Mighty, The (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.6666666666666665,0.5773502691896258,3
2311,2010: The Year We Make Contact (1984),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984,3.588235294117647,0.6669729688499156,17
2312,Children of a Lesser God (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,3.8333333333333335,0.8071648849616486,12
2313,"Elephant Man, The (1980)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,4.029411764705882,0.544018273914527,17
2314,Beloved (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.5,0.7071067811865476,2
2315,Bride of Chucky (Child's Play 4) (1998),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1998,2.1666666666666665,1.2110601416389968,6
2316,Practical Magic (1998),0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1998,3.2142857142857144,1.185226520443204,7
2318,Happiness (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.125,1.0082988974836113,16
2320,Apt Pupil (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1998,3.0,0.7905694150420949,9
2321,Pleasantville (1998),0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1998,3.4836065573770494,1.0081634007555278,61
2322,Soldier (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1998,3.0625,0.8634441002668988,8
2323,"Cruise, The (1998)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,4.25,1.0606601717798212,2
2324,Life Is Beautiful (La Vita è bella) (1997),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1997,4.1477272727272725,1.037124370192721,88
2325,Orgazmo (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3.1153846153846154,1.2102659169552739,13
2327,Tales from the Darkside: The Movie (1990),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1990,3.6666666666666665,1.5275252316519465,3
2328,Vampires (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1998,2.4285714285714284,1.2392393980641052,7
2329,American History X (1998),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.217054263565892,0.643006127377462,129
2330,Hands on a Hard Body (1996),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,4.5,0.7071067811865476,2
2331,Living Out Loud (1998),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1998,3.0,1.0,3
2332,Belly (1998),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,1.25,0.3535533905932738,2
2333,Gods and Monsters (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.125,0.6291528696058958,4
2334,"Siege, The (1998)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,2.8076923076923075,0.9250779592927457,13
2335,"Waterboy, The (1998)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.1785714285714284,0.7959886202690862,28
2336,Elizabeth (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.6739130434782608,0.9487874516763479,23
2337,Velvet Goldmine (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,3.375,0.47871355387816905,4
2338,I Still Know What You Did Last Summer (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998,2.0555555555555554,1.0966377611066325,18
2339,I'll Be Home For Christmas (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,1.5,,1
2340,Meet Joe Black (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,3.05,1.190974832912761,20
2342,Hard Core Logo (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,4.0,1.4142135623730951,2
2344,Runaway Train (1985),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1985,3.25,0.7071067811865475,8
2346,"Stepford Wives, The (1975)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1975,3.1818181818181817,0.716684284490991,11
2347,"Pope of Greenwich Village, The (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984,2.3333333333333335,1.1547005383792517,3
2348,Sid and Nancy (1986),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,3.4375,0.7288689868556626,8
2349,Mona Lisa (1986),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986,3.5,1.118033988749895,7
2350,Heart Condition (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.5,0.7071067811865476,2
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1957,4.285714285714286,0.4879500364742668,7
2352,"Big Chill, The (1983)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,3.84,0.8129165598838133,25
2353,Enemy of the State (1998),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,3.4925373134328357,0.8897247502246803,67
2354,"Rugrats Movie, The (1998)",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.5,0.9574271077563381,7
2355,"Bug's Life, A (1998)",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.516304347826087,0.887802222049142,92
2356,Celebrity (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2.6,0.9617692030835673,5
2357,Central Station (Central do Brasil) (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.416666666666667,0.49159604012508756,6
2358,Savior (1998),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998,4.0,,1
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,3.673076923076923,0.8595616056142537,26
2360,"Celebration, The (Festen) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,4.458333333333333,0.5822500764406576,12
2361,Pink Flamingos (1972),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2.75,1.2304019216861166,10
2362,Glen or Glenda (1953),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1953,4.0,,1
2363,Godzilla (Gojira) (1954),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1954,2.1666666666666665,1.0408329997330665,3
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1984,1.5,0.7071067811865476,2
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1962,2.5,0.7071067811865476,2
